coefficients,accuracy,fluxes
"[0.5376219295809153, -0.39440897052817, 0.031009737897150065, 0.03695936199376471]",1.0,"{'r_2111': 0.010671636835284971, 'r_1714': -1.0, 'r_1761': 1.6759242170260293, 'r_1808': 0.13840689913074164, 'r_1654': -0.07630075498650513}"
"[0.54397010948527, -0.38899396652822926, 0.030583992370811466, 0.03645193161568918]",1.0,"{'r_2111': 0.011626881232934734, 'r_1714': -1.0, 'r_1761': 1.7632814952475364, 'r_1808': 0.05105367165570952, 'r_1654': -0.08313062278000416}"
"[0.5417266001419525, -0.3909076823099189, 0.03073445503579691, 0.03663126251233164]",1.0,"{'r_2111': 0.011626880525941416, 'r_1714': -1.0, 'r_1761': 1.7632815096456829, 'r_1808': 0.051053668548575494, 'r_1654': -0.08313061772184938}"
"[0.6290170454108716, -0.29276234551620584, 0.03568681341079508, 0.04253379566212751]",1.0,"{'r_2111': 0.011626880525742825, 'r_1714': -1.0, 'r_1761': 1.7632815096432088, 'r_1808': 0.05105366855130569, 'r_1654': -0.08313061772491892}"
"[0.6290969794741791, -0.29269926530302876, 0.03567912413028466, 0.042524631092507516]",1.0,"{'r_2111': 0.011626885225433642, 'r_1714': -1.0, 'r_1761': 1.763281553489611, 'r_1808': 0.051053689181757136, 'r_1654': -0.08313055831001748}"
"[0.6302299411496065, -0.2914254638835987, 0.03574337985169381, 0.042601215115100934]",1.0,"{'r_2111': 0.011626885100025176, 'r_1714': -1.0, 'r_1761': 1.7632815560233968, 'r_1808': 0.05105368864364632, 'r_1654': -0.08313055742303277}"
"[0.6284209497647201, -0.2928511773530478, 0.035918243837218936, 0.04280962904501324]",1.0,"{'r_2111': 0.010671641202938995, 'r_1714': -1.0, 'r_1761': 1.6759242622432486, 'r_1808': 0.13840691309405884, 'r_1654': -0.07630070084030649}"
"[0.6360634142879554, -0.28425127343235523, 0.03635505916676139, 0.04333025311292802]",1.0,"{'r_2111': 0.01067164120165441, 'r_1714': -1.0, 'r_1761': 1.675924262222554, 'r_1808': 0.13840691310578035, 'r_1654': -0.07630070083348528}"
"[0.6434674245885822, -0.27591969701225905, 0.03677824532478296, 0.043834633074375774]",1.0,"{'r_2111': 0.010671636835367022, 'r_1714': -1.0, 'r_1761': 1.6759242170274002, 'r_1808': 0.13840689913024562, 'r_1654': -0.07630075498718725}"
"[0.696808602245536, -0.21589599634976664, 0.039827032012057145, 0.04746836939264028]",1.0,"{'r_2111': 0.010671636940632126, 'r_1714': -1.0, 'r_1761': 1.6759242138361967, 'r_1808': 0.13840690049153181, 'r_1654': -0.07630075573615613}"
"[0.6990856060079378, -0.21427459152226547, 0.03952792622472807, 0.04711187624506868]",1.0,"{'r_2111': 0.011626885224751212, 'r_1714': -1.0, 'r_1761': 1.7632815534844406, 'r_1808': 0.05105368918408739, 'r_1654': -0.08313055831195015}"
"[0.7019645318983717, -0.21103887160213217, 0.03969070739090507, 0.047305889108591015]",1.0,"{'r_2111': 0.011626885225174795, 'r_1714': -1.0, 'r_1761': 1.7632815534833939, 'r_1808': 0.05105368918743542, 'r_1654': -0.08313055831195015}"
"[0.7002473040734096, -0.21225484037515155, 0.03991939824960801, 0.04757845730183084]",1.0,"{'r_2111': 0.011626885225095095, 'r_1714': -1.0, 'r_1761': 1.7632815534866288, 'r_1808': 0.05105368918604619, 'r_1654': -0.08313055830888061}"
"[0.8066928351536057, 0.09250864301838121, 0.04598759947275176, 0.05481092235526129]",1.0,"{'r_2111': 0.011626885225174879, 'r_1714': -1.0, 'r_1761': 1.7632815534873363, 'r_1808': 0.051053689186396606, 'r_1654': -0.08313055831013116}"
"[0.8069209040725064, 0.09253479714456501, 0.04571788023474141, 0.05482641854818723]",1.0,"{'r_2111': 0.010594637340637212, 'r_1714': -1.0, 'r_1761': 1.6700547874817069, 'r_1808': 0.14444356663352664, 'r_1654': -0.07575013429334376}"
"[0.4567312971490841, -0.48635887715138765, 0.025877117121560732, 0.0310327085779675]",1.0,"{'r_2111': 0.010594637340637153, 'r_1714': -1.0, 'r_1761': 1.6700547874817055, 'r_1808': 0.14444356664500901, 'r_1654': -0.0757501342930027}"
"[0.45457013995477374, -0.4882936434665767, 0.025980057926988685, 0.031156158651660805]",1.0,"{'r_2111': 0.010594637340670962, 'r_1714': -1.0, 'r_1761': 1.6700547874821585, 'r_1808': 0.14444356664455427, 'r_1654': -0.07575013429311639}"
"[0.4282430554956239, -0.5179298542130187, 0.024475385448137595, 0.029351704843219813]",1.0,"{'r_2111': 0.0105946372370737, 'r_1714': -1.0, 'r_1761': 1.6700547907089776, 'r_1808': 0.14444356523176793, 'r_1654': -0.07575013355176452}"
"[0.5420341945013087, -0.38983598260020114, 0.03097889309877176, 0.03715092979971835]",1.0,"{'r_2111': 0.010594630125367311, 'r_1714': -1.0, 'r_1761': 1.6700547180724687, 'r_1808': 0.14444355511696585, 'r_1654': -0.07575021831212325}"
"[0.5935789410633477, -0.33181242992178756, 0.03392483121438788, 0.04068379780047685]",1.0,"{'r_2111': 0.010594630773481916, 'r_1714': -1.0, 'r_1761': 1.6700547444391947, 'r_1808': 0.1444435258459862, 'r_1654': -0.07575022295065992}"
"[0.5941228818915553, -0.3313683428746905, 0.03387942731520058, 0.040629347918553604]",1.0,"{'r_2111': 0.010594633622857612, 'r_1714': -1.0, 'r_1761': 1.670054726688022, 'r_1808': 0.1444435583351833, 'r_1654': -0.07575019246758075}"
"[0.6161875474156275, -0.3065365541607036, 0.03513764889636073, 0.04213824952730814]",1.0,"{'r_2111': 0.010594633622809383, 'r_1714': -1.0, 'r_1761': 1.6700547266875323, 'r_1808': 0.14444355833583342, 'r_1654': -0.07575019246849024}"
"[0.6205267602260514, -0.30307098827371637, 0.034740398272540114, 0.04166185322769215]",1.0,"{'r_2111': 0.010671636940488479, 'r_1714': -1.0, 'r_1761': 1.6759242138350425, 'r_1808': 0.13840690049353907, 'r_1654': -0.07630075573865724}"
"[0.6086101562248857, -0.3164548221097308, 0.034073243210757075, 0.040861778454626387]",1.0,"{'r_2111': 0.010671641203134978, 'r_1714': -1.0, 'r_1761': 1.6759242622478336, 'r_1808': 0.1384069130918988, 'r_1654': -0.07630070084292129}"
"[0.616941136592494, -0.309718881072523, 0.03334797267866666, 0.0399920096563163]",1.0,"{'r_2111': 0.011626885100438798, 'r_1714': -1.0, 'r_1761': 1.7632815560285366, 'r_1808': 0.051053688637852444, 'r_1654': -0.08313055741712105}"
"[0.5422796901608693, -0.3932558406408515, 0.029312242642081113, 0.03515222655619808]",1.0,"{'r_2111': 0.011626885100462598, 'r_1714': -1.0, 'r_1761': 1.7632815560287727, 'r_1808': 0.0510536886376505, 'r_1654': -0.08313055741643893}"
"[0.46260013701625335, -0.48240744334332564, 0.02500526519526816, 0.029987154445152833]",1.0,"{'r_2111': 0.011626880401581927, 'r_1714': -1.0, 'r_1761': 1.7632815121911407, 'r_1808': 0.051053667995286725, 'r_1654': -0.08313061682315492}"
"[0.4738454017034864, -0.4723129126946434, 0.024482021992089768, 0.029359663609780443]",1.0,"{'r_2111': 0.011626880525324733, 'r_1714': -1.0, 'r_1761': 1.7632815096397068, 'r_1808': 0.051053668551092835, 'r_1654': -0.08313061772651054}"
"[0.4527296896744209, -0.4958279421471583, 0.02339104311075896, 0.028051325067661812]",1.0,"{'r_2111': 0.011626880525750798, 'r_1714': -1.0, 'r_1761': 1.763281509643167, 'r_1808': 0.051053668551379675, 'r_1654': -0.08313061772503261}"
"[0.45759853662556793, -0.49040586216716925, 0.023642600301576003, 0.02835300090568679]",1.0,"{'r_2111': 0.011626885225129297, 'r_1714': -1.0, 'r_1761': 1.7632815534869695, 'r_1808': 0.0510536891870247, 'r_1654': -0.08313055831081329}"
"[0.45761372609285206, -0.4903921287901371, 0.02364193821172551, 0.028352206905285345]",1.0,"{'r_2111': 0.011626880525753142, 'r_1714': -1.0, 'r_1761': 1.7632815096435293, 'r_1808': 0.05105366855026092, 'r_1654': -0.08313061772435049}"
"[0.5480007870363318, -0.3897352754531447, 0.028311652401049502, 0.033952285109474074]",1.0,"{'r_2111': 0.01162688052574896, 'r_1714': -1.0, 'r_1761': 1.7632815096430847, 'r_1808': 0.05105366855133178, 'r_1654': -0.08313061772491892}"
"[0.5487198537141584, -0.3902466718897585, 0.0270366383344282, 0.03399683606165487]",1.0,"{'r_2111': 0.003783673924533877, 'r_1714': -1.0, 'r_1761': 1.3063117800716677, 'r_1808': 0.5451748885477153, 'r_1654': -0.027052724758732438}"
"[0.5495522892038046, -0.3895268193057905, 0.026986766303815867, 0.03393412518658908]",1.0,"{'r_2111': 0.0037836739245966497, 'r_1714': -1.0, 'r_1761': 1.306311780078213, 'r_1808': 0.5451748885403268, 'r_1654': -0.0270527247607788}"
"[0.8817687982835861, -0.020482284397397094, 0.04330086319493208, 0.054448054124084745]",1.0,"{'r_2111': 0.003783673924887265, 'r_1714': -1.0, 'r_1761': 1.3063117800987447, 'r_1808': 0.5451748885178248, 'r_1654': -0.027052724766008396}"
"[0.8643561260546575, 0.03982524703955175, 0.042445782203734954, 0.053372844702055805]",1.0,"{'r_2111': 0.003783673937804681, 'r_1714': -1.0, 'r_1761': 1.3063117776409154, 'r_1808': 0.5451748904624765, 'r_1654': -0.027052724848772414}"
"[0.8444844302303599, -0.06189982955693604, 0.04146994637918077, 0.052145793833523336]",1.0,"{'r_2111': 0.003783668661678467, 'r_1714': -1.0, 'r_1761': 1.3063115556087321, 'r_1808': 0.5451751107580415, 'r_1654': -0.027052717402284543}"
"[0.8598706517802054, -0.05577565502655648, 0.03736704026119248, 0.046986652932045625]",1.0,"{'r_2111': 0.014723366422237618, 'r_1714': -1.0, 'r_1761': 1.6925274984743048, 'r_1808': 0.051310509504087214, 'r_1654': -0.10526842079661947}"
"[0.8973541709804865, -0.01461498592951208, 0.03899594592065219, 0.0490348971693492]",1.0,"{'r_2111': 0.014723366423119737, 'r_1714': -1.0, 'r_1761': 1.6925274984824488, 'r_1808': 0.05131050949144671, 'r_1654': -0.10526842079536891}"
"[0.8961391590931252, -0.014787982551075725, 0.03945753835265918, 0.04961532000313987]",1.0,"{'r_2111': 0.010803824160613802, 'r_1714': -1.0, 'r_1761': 1.6760410635184824, 'r_1808': 0.13599043532838095, 'r_1654': -0.07724466506181216}"
"[0.4688436099501963, -0.48455510046618944, 0.020643462048606474, 0.025957827535007822]",1.0,"{'r_2111': 0.010803824160613764, 'r_1714': -1.0, 'r_1761': 1.6760410635184815, 'r_1808': 0.13599043532836966, 'r_1654': -0.07724466506181216}"
"[0.47136352364459416, -0.4822562727457122, 0.020545525275764132, 0.025834678333929488]",1.0,"{'r_2111': 0.01080382416066428, 'r_1714': -1.0, 'r_1761': 1.6760410635191416, 'r_1808': 0.1359904353275358, 'r_1654': -0.07724466506101635}"
"[0.46237682358756543, -0.49212722658462354, 0.02015381810305, 0.025342131724761026]",1.0,"{'r_2111': 0.01080382416066428, 'r_1714': -1.0, 'r_1761': 1.6760410635191416, 'r_1808': 0.1359904353275358, 'r_1654': -0.07724466506101635}"
"[0.46240688887441733, -0.49215922634213755, 0.020090105228557493, 0.025343779554887615]",1.0,"{'r_2111': 0.01080382416066428, 'r_1714': -1.0, 'r_1761': 1.6760410635191416, 'r_1808': 0.1359904353275358, 'r_1654': -0.07724466506101635}"
"[0.45718339349375053, -0.49694126575474856, 0.020285309686514107, 0.0255900310649868]",1.0,"{'r_2111': 0.010745051389513462, 'r_1714': -1.0, 'r_1761': 1.6701051747534341, 'r_1808': 0.1417596646488164, 'r_1654': -0.0768244543127139}"
"[0.48556861716715677, -0.46570777194105145, 0.021544767184162452, 0.027178843707629286]",1.0,"{'r_2111': 0.010745051389432624, 'r_1714': -1.0, 'r_1761': 1.6701051747532276, 'r_1808': 0.1417596646493299, 'r_1654': -0.0768244543144192}"
"[0.48141836434256935, -0.4702744752869009, 0.021360619717254874, 0.02694654065327481]",1.0,"{'r_2111': 0.010745051389432587, 'r_1714': -1.0, 'r_1761': 1.6701051747532274, 'r_1808': 0.14175966464925727, 'r_1654': -0.0768244543144192}"
"[0.4808824103646671, -0.47076050382783907, 0.021382695911860965, 0.026974389895632802]",1.0,"{'r_2111': 0.010745048033741657, 'r_1714': -1.0, 'r_1761': 1.6701051473128357, 'r_1808': 0.14175967670326237, 'r_1654': -0.07682448189848401}"
"[0.4812188508022253, -0.47039023125427953, 0.021397655917495827, 0.026993262025999287]",1.0,"{'r_2111': 0.010745048033741657, 'r_1714': -1.0, 'r_1761': 1.6701051473128357, 'r_1808': 0.14175967670326237, 'r_1654': -0.07682448189848401}"
"[0.4827088672862083, -0.4690392006712345, 0.021336198672788752, 0.026915733369768415]",1.0,"{'r_2111': 0.010745051282857675, 'r_1714': -1.0, 'r_1761': 1.670105178025302, 'r_1808': 0.14175966324319234, 'r_1654': -0.0768244535526037}"
"[0.4709638489892126, -0.48195825960247696, 0.020817057507620022, 0.026260833900690398]",1.0,"{'r_2111': 0.010745051282858123, 'r_1714': -1.0, 'r_1761': 1.670105178025247, 'r_1808': 0.14175966324325395, 'r_1654': -0.0768244535526037}"
"[0.4712328977558886, -0.48171315295884287, 0.020806470700579432, 0.026247478584689093]",1.0,"{'r_2111': 0.010745053452194519, 'r_1714': -1.0, 'r_1761': 1.670105156690472, 'r_1808': 0.1417596465960287, 'r_1654': -0.07682446906153473}"
"[0.4612711592789461, -0.492669599443905, 0.02036662742831555, 0.025692613848833423]",1.0,"{'r_2111': 0.010745053452194737, 'r_1714': -1.0, 'r_1761': 1.6701051566904737, 'r_1808': 0.14175964659595633, 'r_1654': -0.07682446906153473}"
"[0.4610240882036626, -0.4929413412709581, 0.020355718433817657, 0.025678852091561635]",1.0,"{'r_2111': 0.010745053305386373, 'r_1714': -1.0, 'r_1761': 1.6701052203699414, 'r_1808': 0.14175972159011963, 'r_1654': -0.0768243820527914}"
"[0.46299414567844893, -0.4907745679366698, 0.020442702902267976, 0.0257885834826133]",1.0,"{'r_2111': 0.01074505128285796, 'r_1714': -1.0, 'r_1761': 1.6701051780252951, 'r_1808': 0.14175966324330602, 'r_1654': -0.0768244535526037}"
"[0.46406971100610583, -0.48959160434241994, 0.020490192622495542, 0.025848492028978695]",1.0,"{'r_2111': 0.010745051389432662, 'r_1714': -1.0, 'r_1761': 1.670105174753228, 'r_1808': 0.1417596646493299, 'r_1654': -0.0768244543144192}"
"[0.5241059711059131, -0.4235605523860456, 0.023140989484700385, 0.029192487023340954]",1.0,"{'r_2111': 0.010745051389433833, 'r_1714': -1.0, 'r_1761': 1.6701051747535964, 'r_1808': 0.14175966464904377, 'r_1654': -0.07682445431453289}"
"[0.5240551513238052, -0.42360578357970397, 0.023143460665198498, 0.029195604431292384]",1.0,"{'r_2111': 0.010745053412368871, 'r_1714': -1.0, 'r_1761': 1.6701052171028892, 'r_1808': 0.14175972299256046, 'r_1654': -0.0768243828111963}"
"[0.5300623992216497, -0.4182591452874693, 0.022851350127986975, 0.028827105362894016]",1.0,"{'r_2111': 0.01472336642305948, 'r_1714': -1.0, 'r_1761': 1.6925274984821939, 'r_1808': 0.051310509492741956, 'r_1654': -0.10526842079491416}"
"[0.5296468967627891, -0.4187151571757068, 0.02283343753471417, 0.028804508526789993]",1.0,"{'r_2111': 0.014723366423095349, 'r_1714': -1.0, 'r_1761': 1.6925274984823448, 'r_1808': 0.05131050949197195, 'r_1654': -0.10526842079525522}"
"[0.5936998776387107, -0.34841732828544714, 0.025594805054625507, 0.03228798902121668]",1.0,"{'r_2111': 0.014723364757722346, 'r_1714': -1.0, 'r_1761': 1.6925274707788036, 'r_1808': 0.05131046457290722, 'r_1654': -0.10526847956236907}"
"[0.5937063422167579, -0.3484102334430964, 0.025595083746976825, 0.032288340593168895]",1.0,"{'r_2111': 0.014723366423224514, 'r_1714': -1.0, 'r_1761': 1.6925274984832235, 'r_1808': 0.05131050948966731, 'r_1654': -0.10526842079502785}"
"[0.5941597336876959, -0.34802143527899876, 0.025566521665225068, 0.032252309368080226]",1.0,"{'r_2111': 0.014723366423107863, 'r_1714': -1.0, 'r_1761': 1.6925274984823997, 'r_1808': 0.051310509491713674, 'r_1654': -0.10526842079536891}"
"[0.5997073359027906, -0.3419339851796933, 0.025805233385627208, 0.03255344553188887]",1.0,"{'r_2111': 0.014723366423096497, 'r_1714': -1.0, 'r_1761': 1.6925274984823522, 'r_1808': 0.05131050949195242, 'r_1654': -0.10526842079525522}"
"[0.6525353126571363, -0.2839652159942732, 0.02807840596135397, 0.03542106538723652]",1.0,"{'r_2111': 0.014723366223307693, 'r_1714': -1.0, 'r_1761': 1.6925275026637345, 'r_1808': 0.05131050878458154, 'r_1654': -0.1052684193633695}"
"[0.6562782357941365, -0.2798580617790651, 0.02823946286246616, 0.03562423956433235]",1.0,"{'r_2111': 0.014723366423062668, 'r_1714': -1.0, 'r_1761': 1.6925274984821446, 'r_1808': 0.05131050949285054, 'r_1654': -0.10526842079491416}"
"[0.6562138061723669, -0.2799105203398758, 0.02824475626573786, 0.035630917222019394]",1.0,"{'r_2111': 0.014723366423061093, 'r_1714': -1.0, 'r_1761': 1.6925274984822063, 'r_1808': 0.05131050949275089, 'r_1654': -0.10526842079491416}"
"[0.6569872693208827, -0.27906176849876513, 0.028278047668486284, 0.03567291451186583]",1.0,"{'r_2111': 0.014723366423095095, 'r_1714': -1.0, 'r_1761': 1.692527498482343, 'r_1808': 0.051310509492054734, 'r_1654': -0.10526842079525522}"
"[0.6543188089116972, -0.28123272372681724, 0.028498036152595947, 0.0359504312088896]",1.0,"{'r_2111': 0.010803826205408987, 'r_1714': -1.0, 'r_1761': 1.6760411072197867, 'r_1808': 0.1359904929016693, 'r_1654': -0.07724459325106636}"
"[0.6640107500245267, -0.27058615508078493, 0.028920156508086933, 0.0364829383866015]",1.0,"{'r_2111': 0.010803826205328548, 'r_1714': -1.0, 'r_1761': 1.6760411072182013, 'r_1808': 0.1359904929025184, 'r_1654': -0.07724459325049793}"
"[0.6885761492453739, -0.24360113669517625, 0.029990071701665195, 0.0378326423577847]",1.0,"{'r_2111': 0.010803824160613814, 'r_1714': -1.0, 'r_1761': 1.6760410635185599, 'r_1808': 0.13599043532838095, 'r_1654': -0.07724466506181216}"
"[0.8668922919495707, 0.04772138135051138, 0.03775640794657276, 0.0476299187533451]",1.0,"{'r_2111': 0.010803826205218957, 'r_1714': -1.0, 'r_1761': 1.6760411072150805, 'r_1808': 0.1359904929070424, 'r_1654': -0.07724459325197586}"
"[0.8669064199485187, 0.0477163162221624, 0.03775240049651927, 0.04762486333279964]",1.0,"{'r_2111': 0.010803824160534653, 'r_1714': -1.0, 'r_1761': 1.6760410635173988, 'r_1808': 0.13599043532906308, 'r_1654': -0.07724466506124372}"
"[0.6595720141452153, -0.27547004740803127, 0.028723315759715737, 0.03623462268703775]",1.0,"{'r_2111': 0.010803824160613809, 'r_1714': -1.0, 'r_1761': 1.6760410635185603, 'r_1808': 0.13599043532822144, 'r_1654': -0.07724466506181216}"
"[0.6599088859582164, -0.2751974549709999, 0.028694892492953216, 0.036198766577830555]",1.0,"{'r_2111': 0.010803824160664182, 'r_1714': -1.0, 'r_1761': 1.6760410635189764, 'r_1808': 0.13599043532758515, 'r_1654': -0.07724466506101635}"
"[0.6261868553786558, -0.3122356190383327, 0.027228553635097862, 0.03434897194791362]",1.0,"{'r_2111': 0.010803824052516576, 'r_1714': -1.0, 'r_1761': 1.6760410667435002, 'r_1808': 0.1359904339738368, 'r_1654': -0.07724466428942378}"
"[0.6272252024792908, -0.3113683168730441, 0.027152920420674315, 0.03425356022699076]",1.0,"{'r_2111': 0.014723364757969103, 'r_1714': -1.0, 'r_1761': 1.6925274707860773, 'r_1808': 0.051310464564113326, 'r_1654': -0.10526847956055008}"
"[0.6304466608032009, -0.3078314719584127, 0.027292379104990397, 0.03442948813339602]",1.0,"{'r_2111': 0.014723364757924295, 'r_1714': -1.0, 'r_1761': 1.692527470785901, 'r_1808': 0.051310464569951364, 'r_1654': -0.10526847956111851}"
"[0.6280499186262792, -0.3098279162980313, 0.027469384124757325, 0.03465278095093213]",1.0,"{'r_2111': 0.010803826205813865, 'r_1714': -1.0, 'r_1761': 1.6760411072283856, 'r_1808': 0.1359904928940523, 'r_1654': -0.07724459325038424}"
"[0.6236995956675434, -0.31345165928136554, 0.027790665657964456, 0.03505807939312663]",1.0,"{'r_2111': 0.010745049007893593, 'r_1714': -1.0, 'r_1761': 1.6701051741839354, 'r_1808': 0.14175964137268693, 'r_1654': -0.07682448886237125}"
"[0.7136335140013422, -0.21445531098277407, 0.0317979208703881, 0.040113254145495575]",1.0,"{'r_2111': 0.010745049007893573, 'r_1714': -1.0, 'r_1761': 1.6701051741839852, 'r_1808': 0.14175964137289282, 'r_1654': -0.07682448886237125}"
"[0.7101730781694003, -0.2182644468152901, 0.03164373155247872, 0.0399187434628308]",1.0,"{'r_2111': 0.010745051282906868, 'r_1714': -1.0, 'r_1761': 1.6701051780257812, 'r_1808': 0.1417596632427376, 'r_1654': -0.07682445355192158}"
"[0.7110236555756314, -0.21762388932024446, 0.031550864254515594, 0.03980159084960855]",1.0,"{'r_2111': 0.010745053412011431, 'r_1714': -1.0, 'r_1761': 1.6701052170983537, 'r_1808': 0.14175972299563, 'r_1654': -0.07682438281392479}"
