coefficients,accuracy,fluxes
"[0.21170118898183282, -0.146765222559945, -0.2894910682911168, -0.3275033820340109, 0.02453913813309442]",1.0,{'r_2111': 0.08374711434121866}
"[0.20587377763283293, -0.14272527678685956, -0.3090489547258569, -0.3184883314597573, 0.023863659394693277]",1.0,{'r_2111': 0.0837471143408255}
"[0.2616094154002729, -0.1813648957743598, -0.39271692250233803, -0.1339845644973311, 0.0303242018256982]",1.0,{'r_2111': 0.083747114340882}
"[0.2172968419448872, -0.15064449813907918, -0.32619677280156506, -0.28067413429165206, 0.025187752822816517]",1.0,{'r_2111': 0.08374711434083262}
"[0.24434134561471493, -0.04493473364608203, -0.3667948309240819, -0.31560649956183634, 0.028322590253284763]",1.0,{'r_2111': 0.08374711434080945}
"[0.2668252307279032, -0.04906955326225665, -0.30852834213659236, -0.3446480858691866, 0.030928788004061212]",1.0,{'r_2111': 0.0837471143408831}
"[0.2543806853189065, -0.04678098301683616, -0.2941387922682868, -0.3752132488113316, 0.02948629058463887]",1.0,{'r_2111': 0.0837471143408831}
"[0.20526847791618036, -0.2308149634411371, -0.23735065462742236, -0.30277240735054634, 0.023793496664713826]",1.0,{'r_2111': 0.08374711434090919}
"[0.23530196988314062, -0.2645862439647561, -0.12576497318047417, -0.34707201319501035, 0.027274799776618716]",1.0,{'r_2111': 0.08374711434088287}
"[0.24457914323909066, -0.27501799876085825, -0.13072346740337046, -0.32132923626224763, 0.028350154334433022]",1.0,{'r_2111': 0.08374711434088287}
"[0.18469546500170694, -0.2076815565394342, -0.34356040635052276, -0.2426537762955647, 0.021408795812771417]",1.0,{'r_2111': 0.08374711434115199}
"[0.20434069853292258, -0.2297717181917836, -0.38010339572372137, -0.1620982335348347, 0.023685954016737707]",1.0,{'r_2111': 0.08374711434088342}
"[0.23772950269185342, -0.26731589296972413, -0.4422114237919486, -0.02518699565717756, 0.027556184889296256]",1.0,{'r_2111': 0.08374711434095261}
"[0.2701006200777728, -0.16754786684375456, -0.5024264065638545, -0.0286166549286815, 0.03130845158593658]",1.0,{'r_2111': 0.08374711434080628}
"[0.2769401300143659, -0.17179052759663574, -0.5151488890191366, -0.004019206618702351, 0.03210124675115945]",1.0,{'r_2111': 0.08374711434076944}
"[0.2644297865463874, -0.2092036138209467, -0.4918778320638205, -0.003837645155341549, 0.030651122413503862]",1.0,{'r_2111': 0.08374711434089445}
"[0.3882674341595889, -0.17398293341012894, -0.40906725528710564, -0.0031915546262262515, 0.02549082251695025]",1.0,{'r_2111': 0.08374711434097035}
"[0.5928594022195772, -0.26566075035677866, -0.09768370210914756, -0.004873298663204129, 0.03892284665129244]",1.0,{'r_2111': 0.08374711434087834}
"[0.46270437655834723, -0.20733818407813537, -0.07623844087671938, -0.22334118643517747, 0.030377812051620542]",1.0,{'r_2111': 0.0837471143408905}
"[0.461489213820314, -0.2094198871079068, -0.07603822208205782, -0.22275464370644246, 0.030298033283278913]",1.0,{'r_2111': 0.08374711434143745}
"[0.5746461862181704, -0.26076956045966243, -0.09468276401207065, -0.032174390269106845, 0.037727099040989615]",1.0,{'r_2111': 0.08374711434085393}
"[0.40145037193427074, -0.1821747704002383, -0.36754136750178235, -0.022477171605881797, 0.026356318557826785]",1.0,{'r_2111': 0.08374711434055883}
"[0.29043857643494864, -0.1317985601121123, -0.2659063212317805, -0.2927884526709649, 0.019068089550193665]",1.0,{'r_2111': 0.0837471143408829}
"[0.3933670373095932, -0.17850662177647758, -0.3601408017790162, -0.04215991367708511, 0.025825625457827878]",1.0,{'r_2111': 0.08374711434092763}
"[0.47695295618566524, -0.003948836408763225, -0.4366665321690095, -0.05111840483215753, 0.031313270404404535]",1.0,{'r_2111': 0.08374711434066233}
"[0.604202308770199, -0.00500237191988762, -0.28637116626128845, -0.06475661345563863, 0.03966753959298635]",1.0,{'r_2111': 0.08374711434088293}
"[0.47916161622713643, -0.003967122566912011, -0.2271061677104551, -0.25830681849847326, 0.03145827499702324]",1.0,{'r_2111': 0.08374711434088293}
"[0.469485936455377, -0.0038870147154630645, -0.22252022743781813, -0.25309084548641864, 0.05101597590492312]",1.0,{'r_2111': 0.0837471143408826}
"[0.5409734047400329, -0.004478880881447926, -0.25640283491645, -0.13936082644061118, 0.05878405302145799]",1.0,{'r_2111': 0.08374711434087839}
"[0.6975478195170719, -0.005775207367600753, -0.041182844557086144, -0.1796961546685655, 0.07579797388967568]",1.0,{'r_2111': 0.08374711434084467}
"[0.7889161402091589, -0.00653167306652813, -0.04657718060577352, -0.07224863249426627, 0.08572637362427313]",1.0,{'r_2111': 0.0837471143408832}
"[0.6078489594859404, -0.005032563633618726, -0.2654009226312896, -0.05566657068808188, 0.0660509835610693]",1.0,{'r_2111': 0.08374711434084342}
"[0.4643523468029804, -0.23991732344166233, -0.2027469807166234, -0.04252520685294141, 0.05045814218579249]",1.0,{'r_2111': 0.08374711434067052}
"[0.4852748379918526, -0.2507273648258093, -0.16682486384545447, -0.04444128043760478, 0.05273165289927884]",1.0,{'r_2111': 0.08374711434088275}
"[0.4495425245844989, -0.3058986668005626, -0.15454102414807258, -0.041168929109042275, 0.04884885535782366]",1.0,{'r_2111': 0.08374711434086947}
"[0.38128276169093633, -0.41129290613774366, -0.13107509358805297, -0.03491772664012681, 0.04143151194314028]",1.0,{'r_2111': 0.08374711434089642}
"[0.31365823393158754, -0.3383457620681138, -0.28518810985411475, -0.02872469875710217, 0.0340831953890817]",1.0,{'r_2111': 0.08374711434077832}
"[0.26880201078124194, -0.28995897873689314, -0.24440339543711137, -0.16762665298564375, 0.029208962059109764]",1.0,{'r_2111': 0.08374711434087492}
"[0.3763056537175982, 0.005987902039272228, -0.3421491499392493, -0.23466661223598834, 0.040890682067891926]",1.0,{'r_2111': 0.0837471143409706}
"[0.4561000834266973, 0.007257617823920651, -0.20265394731431793, -0.2844269289098095, 0.04956142252525469]",1.0,{'r_2111': 0.08374711434088279}
"[0.44110786653343587, 0.007019056629791633, -0.19599262002495313, -0.3079481407547212, 0.04793231605709811]",1.0,{'r_2111': 0.08374711434088279}
"[0.31511623504295094, -0.290639682299795, -0.1400121403497697, -0.21999031544305706, 0.03424162686442736]",1.0,{'r_2111': 0.08374711434072002}
"[0.28370272967151133, -0.26166621090809195, -0.2257431508285319, -0.19805978255606307, 0.03082812603580168]",1.0,{'r_2111': 0.0837471143408758}
"[0.30541618509294916, -0.2816930806263636, -0.24302061533472716, -0.13668253327020394, 0.03318758567575615]",1.0,{'r_2111': 0.0837471143408758}
"[0.2621972652662455, -0.2992208006884229, -0.2581420279921662, -0.14518729730347787, 0.03525260874968757]",1.0,{'r_2111': 0.08374711434069328}
"[0.2762021638382753, -0.261789664258449, -0.2719303217622682, -0.15294227282016612, 0.0371355773208414]",1.0,{'r_2111': 0.08374711434088326}
"[0.3168709888642904, -0.30033635014024407, -0.1647271849746259, -0.17546194625779488, 0.04260352976304477]",1.0,{'r_2111': 0.08374711434088326}
"[0.26735800281688293, -0.25340700022619456, -0.13898757769625034, -0.3043009456777732, 0.035946473582898944]",1.0,{'r_2111': 0.08374711434088326}
"[0.27283050844865964, -0.2585939451511957, -0.14183249086015767, -0.3105296301436621, 0.016213425396324897]",1.0,{'r_2111': 0.08374711434039635}
"[0.26382646689022704, -0.25005974330500247, -0.17015401531256596, -0.3002814298568368, 0.015678344635367672]",1.0,{'r_2111': 0.08374711434065003}
"[0.33931477527725684, -0.03548035695103505, -0.21883995244619994, -0.386200547249114, 0.020164368076394202]",1.0,{'r_2111': 0.08374711434090187}
"[0.5117587255511062, -0.05351191158865241, -0.3300571131098591, -0.07426010132599696, 0.030412148424385384]",1.0,{'r_2111': 0.08374711434101428}
"[0.37991969116881674, -0.06796165011139758, -0.41918192365056384, -0.09431244135603925, 0.03862429371318261]",1.0,{'r_2111': 0.08374711434088505}
"[0.27134163182219956, -0.3343308792402985, -0.2993830270913012, -0.06735868746353532, 0.027585774382665393]",1.0,{'r_2111': 0.08374711434107214}
"[0.21108798334992315, -0.4821482006434009, -0.23290255540037577, -0.05240113506464193, 0.021460125541658236]",1.0,{'r_2111': 0.08374711434081351}
"[0.16262432600219273, -0.37145187006132624, -0.17943049384003812, -0.26996021144842897, 0.016533098648013975]",1.0,{'r_2111': 0.08374711434088283}
"[0.18947433033791672, -0.35954146397794445, -0.17367715076217516, -0.2613040812634455, 0.016002973658518174]",1.0,{'r_2111': 0.08374711434086478}
"[0.27193991472844964, -0.0807924252201875, -0.2492672726923717, -0.3750323827520463, 0.02296800460694483]",1.0,{'r_2111': 0.08374711434088451}
"[0.24359351855417832, -0.07237080717467727, -0.32752193909727706, -0.33593986295668615, 0.02057387221718118]",1.0,{'r_2111': 0.08374711434088451}
"[0.2811637397069573, -0.08353279229930616, -0.3780367136992741, -0.23351970680662396, 0.023747047487838454]",1.0,{'r_2111': 0.08374711434088451}
"[0.288533116420839, -0.08267642952461102, -0.3741611510589142, -0.23112570585726774, 0.02350359713836808]",1.0,{'r_2111': 0.0837471143410399}
"[0.33209274920850895, -0.09515802940112221, -0.43064798538044263, -0.11504931806444707, 0.027051917945479082]",1.0,{'r_2111': 0.08374711434086957}
"[0.3633030763581781, 0.010120298259900807, -0.47112060798994937, -0.12586173978607654, 0.02959427760589522]",1.0,{'r_2111': 0.08374711434089979}
"[0.24570394941209264, -0.3305386934829577, -0.31862156300166744, -0.0851210148158163, 0.020014779287465898]",1.0,{'r_2111': 0.08374711434078237}
"[0.22119052248938453, -0.29756146162645136, -0.2868332811310301, -0.17639679284093773, 0.018017941912196262]",1.0,{'r_2111': 0.08374711434088279}
"[0.288679770592876, -0.3883528711485701, -0.06923315483623933, -0.23021865999292465, 0.023515543429389975]",1.0,{'r_2111': 0.08374711434087032}
"[0.38632730272162386, -0.33504115879311136, -0.05972907153907091, -0.1986150543749129, 0.020287412571280954]",1.0,{'r_2111': 0.0837471143409401}
"[0.3459367127427211, -0.4045627269526026, -0.05348438621302876, -0.17784981420581425, 0.018166359885833306]",1.0,{'r_2111': 0.08374711434085141}
"[0.2866695759853781, -0.33525156805558265, -0.21564488626667097, -0.1473799367035577, 0.01505403298881059]",1.0,{'r_2111': 0.08374711434063488}
"[0.1633214357008606, -0.393222819603206, -0.25293391080197514, -0.17286467770944686, 0.01765715618451141]",1.0,{'r_2111': 0.08374711434077234}
"[0.20144692750968923, -0.25157773595739646, -0.31197839386737153, -0.21321792849839147, 0.021779014167151285]",1.0,{'r_2111': 0.0837471143408832}
"[0.18542362101547116, -0.2315669707389846, -0.2871632949909177, -0.2757994254299825, 0.02004668782464404]",1.0,{'r_2111': 0.08374711434088304}
"[0.18885162668061806, -0.23584804821555871, -0.29247220545583075, -0.28089824718548767, -0.0019298724625047723]",1.0,{'r_2111': 0.0837477031723298}
"[0.3184158471062612, -0.31294197582010674, -0.23704181067032462, -0.13018316881665423, -0.0014171975866531575]",1.0,{'r_2111': 0.08374770317144097}
"[0.22261346109807598, -0.3569286029128821, -0.2703600310976972, -0.14848150826276846, -0.0016163966285762778]",1.0,{'r_2111': 0.08374770317231703}
"[0.24514759276876313, -0.291833457883761, -0.2977273273483157, -0.16351160501141634, -0.001780016987743801]",1.0,{'r_2111': 0.08374770317233182}
"[0.21080004755690993, -0.25094477210968164, -0.3961225108478547, -0.14060205006795892, -0.001530619417594838]",1.0,{'r_2111': 0.08374770317233182}
"[0.34806412925146507, -0.20729841405675362, -0.32722565838131434, -0.11614739668486465, -0.0012644016256023066]",1.0,{'r_2111': 0.08374770317233123}
"[0.37453316709448276, -0.1470162806416407, -0.35211000470429854, -0.12497999269190271, -0.0013605548676752963]",1.0,{'r_2111': 0.083747703172332}
"[0.5639778548016638, -0.2213793967044723, 0.02439719149852441, -0.18819681236328414, -0.002048744632055255]",1.0,{'r_2111': 0.016902227331239403}
"[0.7209356992998605, 0.004685406799266348, 0.03118705134287024, -0.24057292209610462, -0.002618920461898308]",1.0,{'r_2111': 0.016902231168986648}
"[0.9402122440696239, 0.006110498960441949, 0.04067276396143403, 0.009589013532435072, -0.003415479476065031]",1.0,{'r_2111': 0.01690223143267292}
"[0.5919280761904788, 0.0038469780807816006, -0.3960377256867678, 0.0060369415189177695, -0.0021502785230539155]",1.0,{'r_2111': 0.08374770317233168}
"[0.3962073249901792, -0.3332245251220518, -0.26508803045702295, 0.0040408295307196515, -0.0014392899000264196]",1.0,{'r_2111': 0.08374770317296859}
"[0.4937702401790603, -0.415278424767001, -0.08412177962460256, 0.005035851792885298, -0.0017937036364508317]",1.0,{'r_2111': 0.08374770317233261}
"[0.4248255978690727, -0.3572935157448753, -0.07237594009285067, -0.14396169569251951, -0.0015432506006818464]",1.0,{'r_2111': 0.08374770317233261}
"[0.5330762245962516, -0.19352424178582148, -0.09081819242961885, -0.18064485193732158, -0.0019364892509865083]",1.0,{'r_2111': 0.08374770317233136}
"[0.4673227549612473, -0.16965356481924135, -0.07961602099015955, -0.28171003054142957, -0.0016976286879222052]",1.0,{'r_2111': 0.08374770317233798}
"[0.4131504221637408, -0.2659078193923261, -0.07038688429757577, -0.24905403558960756, -0.0015008385567497095]",1.0,{'r_2111': 0.08374770317228693}
"[0.42861714242409193, -0.2758623580711009, -0.03558584032036676, -0.2583776351589899, -0.001557024025450494]",1.0,{'r_2111': 0.08374770317233157}
"[0.3665260006263921, -0.23589986684928968, -0.030430737459044527, -0.36581192757962905, -0.0013314674856445914]",1.0,{'r_2111': 0.08374770317233157}
"[0.4265409660471959, -0.11078611505350663, -0.035413466251034656, -0.4257099706834999, -0.0015494819647629136]",1.0,{'r_2111': 0.08374770317222933}
"[0.5257831428342109, -0.13656243219738012, -0.04365302530416743, -0.2920914037622117, -0.0019099959020297918]",1.0,{'r_2111': 0.08374770317256697}
"[0.5301014925262503, -0.12947086715610356, -0.04401155530070305, -0.2944904019816765, -0.0019256830352666356]",1.0,{'r_2111': 0.0837477031721125}
"[0.38102754118432813, -0.17054512775418318, -0.05797409476194158, -0.3879166358543857, -0.0025366004451614524]",1.0,{'r_2111': 0.08374770317209658}
"[0.24666094065538785, -0.46304637616635674, -0.03752995046808776, -0.2511206460255001, -0.0016420866846675436]",1.0,{'r_2111': 0.08374770317233213}
"[0.2549873110054845, -0.47867712664913303, -0.03879682420167439, -0.22584122062411718, -0.0016975175195908829]",1.0,{'r_2111': 0.08374770317233625}
"[0.25410809130854534, -0.477026603897375, -0.038663049184077286, -0.22506249932708278, 0.005139756282919592]",1.0,{'r_2111': 0.08374770604149116}
"[0.36405422674472054, -0.40671181567186715, -0.0329640292692139, -0.1918877836018108, 0.004382144712387639]",1.0,{'r_2111': 0.08374770604149007}
"[0.43124740592806526, -0.2972091197867421, -0.039048172131932166, -0.22730434871614053, 0.005190953437119961]",1.0,{'r_2111': 0.08374770604149209}
"[0.46914161227176265, -0.2774070057747522, -0.036446514561427085, -0.21215977094568775, 0.004845096446370359]",1.0,{'r_2111': 0.08374770604160618}
"[0.4741704135946658, -0.2696614199852411, -0.03683719037411867, -0.21443394426327542, 0.004897031782699012]",1.0,{'r_2111': 0.08374770604149107}
"[0.47535300518144097, -0.27033396158085615, -0.034435040845801616, -0.21496874730271925, 0.004909245089181987]",1.0,{'r_2111': 0.08374770604149107}
"[0.4037534868000478, -0.15084315772510506, -0.26418202943083646, -0.1557017656820254, 0.02551956036198526]",1.0,{'r_2111': 0.08374711434167086}
"[0.3590992474744945, -0.1341602393457158, -0.2349640834479771, -0.24907927609358976, 0.022697153638222802]",1.0,{'r_2111': 0.08374711434111806}
"[0.3928376542596109, -0.052812104363180415, -0.2570396346584344, -0.2724809902372116, 0.024829616481562608]",1.0,{'r_2111': 0.08374711434070131}
"[0.4231683963219894, -0.0568896928983987, -0.19967614376238788, -0.2935190718522816, 0.026746695164942488]",1.0,{'r_2111': 0.0837471143408826}
"[0.3747659111280375, -0.05038258475389541, -0.17683695804803123, -0.37432716849109576, 0.02368737757894014]",1.0,{'r_2111': 0.0837471143408826}
"[0.3464902109929426, -0.046581270877069945, -0.23894375764052242, -0.3460845710338867, 0.02190018945557837]",1.0,{'r_2111': 0.08374711434069468}
"[0.2793256797377027, -0.23139434784106078, -0.1926263005547919, -0.278998670045373, 0.017655001821071638]",1.0,{'r_2111': 0.08374711434099648}
"[0.33266490414886707, -0.2755807436588722, -0.03845255262435008, -0.3322754496309123, 0.02102634993699836]",1.0,{'r_2111': 0.08374711434087531}
"[0.37043110324031553, -0.30686639207260746, -0.04281792672866421, -0.25647118536081626, 0.02341339259759653]",1.0,{'r_2111': 0.08374711434087531}
"[0.3382069886318616, -0.32257316831032407, -0.045009537186713154, -0.2695985125101873, 0.024611793360913896]",1.0,{'r_2111': 0.08374711434088301}
"[0.3316194869061056, -0.3257840684957671, -0.04545756307819241, -0.2722821018438833, 0.024856779676051606]",1.0,{'r_2111': 0.08374711434099287}
"[0.39255739524682365, -0.2018911422411359, -0.05381077789706588, -0.32231625972700717, 0.02942442488796743]",1.0,{'r_2111': 0.08374711434107499}
"[0.37097270779211583, -0.20906508290820447, -0.05572287430504637, -0.333769351218021, 0.030469983776612343]",1.0,{'r_2111': 0.08374711434087605}
"[0.34515341222390145, -0.2641132898805025, -0.051844623071538705, -0.3105393686621657, 0.028349306161891675]",1.0,{'r_2111': 0.08374711434088272}
"[0.2726549127049296, -0.20863703920118293, -0.2510019823896816, -0.2453114512427336, 0.022394614461472312]",1.0,{'r_2111': 0.08374711434088272}
"[0.2865963881028964, -0.21930513287413927, -0.26383629345200843, -0.20672248275048732, 0.023539702820468612]",1.0,{'r_2111': 0.08374711434088272}
"[0.26444123193228986, -0.2796562657591582, -0.24344059229333023, -0.1907419293330862, 0.0217199806821355]",1.0,{'r_2111': 0.08374711434088275}
"[0.29649564843785775, -0.3135549825195276, -0.1517337499502086, -0.2138628367772168, 0.024352782315189184]",1.0,{'r_2111': 0.08374711434024444}
"[0.2949734933336954, -0.3119452478755547, -0.15095477628507298, -0.2178987229761405, 0.02422775952953643]",1.0,{'r_2111': 0.08374711434088251}
"[0.2861438663278218, -0.332541223304455, -0.1464361520714578, -0.21137622352308294, 0.023502534773182465]",1.0,{'r_2111': 0.08374711434060214}
"[0.23278802585114866, -0.2705338956959615, -0.305596007885227, -0.17196193794850292, 0.019120132619159916]",1.0,{'r_2111': 0.08374711434088358}
"[0.23777802916009874, -0.27633301285316964, -0.3121467103321145, -0.15421225922484014, 0.019529988429776997]",1.0,{'r_2111': 0.08374711434088358}
"[0.23936406818704534, -0.27575801638286856, -0.3114971923653545, -0.15389137282832932, 0.019489350236402293]",1.0,{'r_2111': 0.08374711434036018}
